product>>brand,product>>categories,product>>currency,product>>date,product>>description,product>>images,product>>name,product>>price,product>>sku,product>>url,product>>variations
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:51.618Z,"By CALYPSO St. Barth - Radiate bohemian elegance in this embellished beautiful tunic. Inspired by 1920’s art deco style, this sheer silk tunic is adorned with stunning metallic sequins and beadwork. The scoop neckline is finished with a hook-and-eye keyhole closure and the sleeves with small side slits to create a subtle bell silhouette. Generous in length, this tunic can be worn as a mini dress as well as a top! Perfect for any soiree, this piece in a must-have addition to any wardrobe!",http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/b/a/balderatunic_46.1504812184.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/1/1/11_29_1646710.1504812185.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/b/a/balderatunic_46.1504812184.jpg,Balderas Silk Embellished Tunic,495,86564,http://www.calypsostbarth.com/new-arrivals/clothing/balderas-silk-embellished-tunic,BLACK CC
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:51.896Z,"By CALYPSO St. Barth - Feminine and flattering, this paisley printed cotton dress is the perfect wear now, layer later piece. Neutral peach, olive and black hues grace this easy silhouette. Fitted bodice flows into a relaxed skirt and details a back zipper closure. Style with sandals or sneakers in warmer weather or wear over a turtleneck, tights and boots on cooler days.",http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/s/i/sidradresscorrect.1504902171.jpg,Sidra Paisley Printed Cotton Dress,225,86505,http://www.calypsostbarth.com/new-arrivals/clothing/sidra-paisley-printed-cotton-dress,DAISY CC
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:52.225Z,"By CALYPSO St. Barth - Add artisan appeal to your wardrobe with this bohemian chic poncho. Embellished with embroidery, fringe, sequins, beads and mirrors, this top features an adorned bib and is finished with button loop and self-tie closure. A great transitional piece, this can be worn now as a playful beach cover-up or fall layer worn over a long sleeve tee.",http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/g/h/ghavitop3_main.1500996455.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/g/h/ghavitop_1.1500996455.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/g/h/ghavitop7_alt.1500996456.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/g/h/ghavitop4.1500996457.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/g/h/ghavitop.1500931932.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/g/h/ghavitop3_main.1500996455.jpg,Ghavi Fringe Embellished Poncho Top,450,86156,http://www.calypsostbarth.com/new-arrivals/clothing/ghavi-fringe-embellished-poncho-top,BLACK CC
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:52.508Z,"By CALYPSO St. Barth - Casual and chic, this form fitting off the shoulder tee is a year round staple. Cotton fabric is blended with a touch of spandex for a flawless and comfortable wear. Black and white stripes give this basic a classic Parisian feel.",http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/j/a/japricatee.1505225132.jpg,Japrica Striped Off The Shoulder Tee,75,86669,http://www.calypsostbarth.com/new-arrivals/clothing/japrica-striped-off-the-shoulder-tee,BLK/WHT
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:52.846Z,"By CALYPSO St. Barth - A summer staple with a twist! This lightweight jersey linen tank is effortlessly chic. Featuring high scoop neckline, low cowl back and shirttail hem, this basic is an everyday favorite.",http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/a/m/amarrelteewht3_main.1498860432.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/a/m/amarrelteewht.1498860433.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/a/m/amarrelteewht2.1498860434.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/a/m/amareltee.wht_2.1498860434.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/a/m/amareltee.wht_1.1498860435.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/a/m/amarrelteewht3_main.1498860432.jpg,Amarel Cowl Back Linen Tee,75,85906,http://www.calypsostbarth.com/new-arrivals/clothing/amarel-cowl-back-linen-tee,White
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:53.426Z,By CALYPSO St. Barth - This easy dress silhouette features crochet details around the collar and sleeves. Add A patch pocket for extra detail. Classic evening navy and coconut white stripe motif make this the perfect versatile travel essential.,http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/9/-/9-2-172284_1.1505329602.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/9/-/9-2-172284.1505329603.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/9/-/9-2-172284_1.1505329602.jpg,Elendi Striped Linen Dress,195,86641,http://www.calypsostbarth.com/new-arrivals/clothing/elendi-striped-linen-dress,COCO CC
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:53.731Z,By CALYPSO St. Barth - Slip on this easy silhouetted dress for chic comfort. Lightweight linen in a chambray inspired blue and exposed hem detail add romance. Flattering a-line cut hits mid calf & modestly swings with your every move. Self tie adds waist detail.,http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/9/-/9-2-172268_1.1505331260.jpg,Aulenda Mid Length Linen Dress,175,86640,http://www.calypsostbarth.com/new-arrivals/clothing/aulenda-mid-length-linen-dress,AEGEAN
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:53.996Z,"By CALYPSO St. Barth - Casual dressing made easy, this lightweight linen dress is comfortable, casual and oh so chic. Similar fit to the favorite Artemia dress, this relaxed silhouette, is graced with trapunto stitching for detail and a hook and eye for easy wearing. Finished with side seam pockets, this dress will your new “go-to” favorite this season.",http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/9/-/9-2-172260_1.1505336339.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/9/-/9-2-172260.1505332455.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/9/-/9-2-172260_1.1505336339.jpg,Danton Linen Flounce Sleeve Dress,175,86639,http://www.calypsostbarth.com/new-arrivals/clothing/danton-linen-flounce-sleeve-dress,Blue
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:54.271Z,"By CALYPSO St. Barth - Whether travelling or jumping around town, this embroidered lace dress is a favorite. This relaxed silhouette is romanced with flounce sleeves and lace details. Smocked elastic neckline can be worn on or off the shoulder for easy versatile styling. Pair with sandals for the warm climate and booties for the chillier fall.",http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/2/3/2311_1.1505329563.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/2/3/2311.1505329564.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/2/3/2311_1.1505329563.jpg,Tamtam Embroidered Lace Dress,450,86637,http://www.calypsostbarth.com/new-arrivals/clothing/tamtam-embroidered-lace-dress,WHITE CC
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:54.595Z,"By CALYPSO St. Barth - This stunning lace caftan details a beautiful floral motif, accented with a braided neckline, self-tie drawstring belt, hidden bodice button closure and scalloped hem. Removable black slip provides versatile styling options, wear as a soiree ready dress, beach cover-up or chic top with jeans.",http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/j/o/jorellicaftan3_main.1500668448.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/j/o/jorellicaftan.1500668449.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/j/o/jorellicaftan2.1500668450.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/j/o/jorellicaftan9.1500668451.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/j/o/jorellicaftan7.1500668451.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/j/o/jorellicaftan6.1500668452.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/e/m/emptyname_77.1500668453.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/j/o/jorellicaftan3_main.1500668448.jpg,Jorelli Lace Caftan Dress,495,86153,http://www.calypsostbarth.com/new-arrivals/clothing/jorelli-lace-caftan-dress,BLACK CC
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:54.895Z,"By CALYPSO St. Barth - Discover bohemian romance in this feminine cotton-linen blend top. Featuring a v-neckline, lace accented yoke, hem and cuffs, this effortless piece is the perfect transitional piece for the upcoming season.",http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/b/l/blacktop3.1503528369.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/b/l/blacktop_1.1503528370.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/b/l/blackltop2_main.1503528370.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/2/1/2137.1503528371.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/8/-/8-21-172119.1503528371.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/b/l/blacktop3.1503528369.jpg,Octavia Lace Accented Cotton Blend Top,295,86443,http://www.calypsostbarth.com/new-arrivals/clothing/octavia-lace-accented-cotton-blend-top,COAL CC|WHITE CC
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:55.269Z,"By CALYPSO St. Barth - Exude bohemian chic in this beautiful sweater dress. Intricate crochet details are enhanced with a lace-up neckline, playful tassels and a defined waist. With a subtle A-line silhouette and a relaxed fit, this versatile open knit piece can worn as a dress or tunic.",http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/p/i/pishalasweaterblack.1501103169.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/p/i/pishalasweaterblack2.1501103169.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/p/i/pishalablack.1503693843.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/p/i/pishalasweaterblack.1501103169.jpg,Pishala Sweater Tunic Dress,395,86165,http://www.calypsostbarth.com/new-arrivals/clothing/pishala-sweater-tunic-dress,Black
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:55.624Z,"By CALYPSO St. Barth - Feminine and flattering, this supple soft modal blend tee sits off the shoulders for a chic look with a relaxed feel. Bell sleeves are complimented by a flowy body and swing hemline. Wear with your favorite denim for an easy transitional ensemble.",http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/l/e/lennoxtee2_main.1500936418.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/l/e/lennoxtee.1500936419.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/l/e/lennoxtee3.1500936420.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/l/e/lennoxtee_black_main.1500936420.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/l/e/lennoxtee_black2.1500936421.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/v/i/vimatee.blk_5.1500936422.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/5/_/5_25_17summer73626.1500936422.jpg|http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/l/e/lennoxtee2_main.1500936418.jpg,Lennox Modal Blend Tee,150,86155,http://www.calypsostbarth.com/new-arrivals/clothing/lennox-modal-blend-tee?color=Black,Black|DKLILIHT
Calypso St. Barth,new arrivals|clothing,USD,2017-12-27T09:48:56.030Z,"By CALYPSO St. Barth - Get comfortable and cozy in this luxe cashmere sweater. Poncho inspired, this casual layer features a zipper closure, front pockets, hood and tasseled strings. Perfect for cool summer nights and brisk fall days, this sweater is the perfect transition piece.",http://www.calypsostbarth.com/media/catalog/product/cache/1/image/975x/040ec09b1e35df139433887a97daa66f/h/a/harrahsweater6_1.1501015157.jpg,Harrah Cashmere Poncho Sweater - white,375,86166,http://www.calypsostbarth.com/new-arrivals/clothing/harrah-cashmere-poncho-sweater-white,SMPLYWHT
