product>>brand,product>>categories,product>>currency,product>>date,product>>description,product>>images,product>>name,product>>price,product>>sku,product>>url,product>>variations
Badlands,Hunting|Hunting Bags & Packs,USD,2017-12-27T13:25:08.055Z,"Simple and functional, the Cabela's-exclusive Badlands' Axis Hunting Pack keeps your mind on the hunt. AirTrack™ Suspension allows air to flow between your back and the pack, keeping you cool. Constructed of waterproof KXO-32 fabric with Hypalon® reinforcements for exceptional durability. Top-loading main compartment and ample pockets make it easy to organize your gear. Hydration compatible. Backed by a manufacturer's unconditional lifetime warranty. Imported.",http://images.cabelas.com/is/image/Cabelas/s7_464628_999_04?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_464628_999_04?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_464628_999_alt01_04?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_464628_999_alt02_04?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_464628_999_alt03_04?wid=1000,Badlands Axis Hunting Pack – Cabela's Exclusive,129.99,IK-464628,http://www.cabelas.com/product/hunting/hunting-bags-packs/pc/104791680/c/104392080/badlands-axis-hunting-pack/2276547.uts,
Cabela's,Hunting|Hunting Bags & Packs,USD,2017-12-27T13:25:10.435Z,"Our Outfitter Series Deluxe Whitetail Hunting Fanny Pack offers superior hunting performance. It is constructed of durable, ultrasoft CTS 450 Tricot for silence in any condition. This Cabela’s-exclusive fabric’s shell is finished with a waterproof coating and lined with a waterproof-rated, puncture-resistant fabric. Heavy-duty zippers have cord pulls instead of noisy metal tabs. Large main compartment measures 9-1/2""H x 12""W x 4-1/2""D, with an outside zippered 8"" x 9"" flat map pocket. Cinch-top water-bottle pocket (water bottle not included). Padded hip belt and molded-foam back for extra comfort. Reinforced stitching at all stress points. Imported.",http://images.cabelas.com/is/image/Cabelas/s7_460871_510_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_460871_898_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_460871_510_alt02_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_460871_510_alt02_01?wid=1000,Cabela's Whitetail Hunting Fanny Pack,49.99,IK-460871,http://www.cabelas.com/product/hunting/hunting-bags-packs/pc/104791680/c/104392080/cabelas-whitetail-hunting-fanny-pack/1608704.uts,REALTREE XTRA
Cabela's,Hunting|Hunting Bags & Packs,USD,2017-12-27T13:25:12.897Z,"Built for quick, on-the-go hunts, Cabela's Stalker Sling Pack can be adjusted to sling over either shoulder. It's crafted of ultratough 600-denier CT450 polyester tricot for quiet movement and season after season of use. Adjustable shoulder sling and three-point waistband allow you to customize the pack for optimal comfort. Main pocket has five internal organizer pockets and a key fob. Shock-corded panel holds jacket or gloves. Padded back panel allows air to circulate, keeping you cool and dry on tough hikes. YKK® zippers with deluxe U-pulls. Imported.",http://images.cabelas.com/is/image/Cabelas/s7_461920_510_08?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461920_898_08?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461920_510_alt01_08?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461920_510_alt02_08?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461920_510_alt03_08?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461920_510_alt04_08?wid=1000,Cabela's Stalker Sling Pack,39.99,IK-461920,http://www.cabelas.com/product/hunting/hunting-bags-packs/pc/104791680/c/104392080/cabelas-stalker-sling-pack/1833063.uts,
Herter's,Hunting|Hunting Bags & Packs,USD,2017-12-27T13:25:15.270Z,"Keep your gear at the ready with Herter's Seven-Pocket Fanny Pack. The quiet yet durable CT450 high-count tricot shell with a low-nap finish is backed with a water-repellent polyurethane lamination for reliable outdoor use. With seven zippered pockets, you can efficiently organize your necessities using the pack's 400 cu. in. of cargo space. Nylon web belt has an adjustable quick-release buckle. Imported.",http://images.cabelas.com/is/image/Cabelas/s7_461918_999_04?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461918_999_04?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461918_999_alt01_04?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461918_999_alt02_04?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461918_999_alt03_04?wid=1000,Herter's® Seven-Pocket Fanny Pack,15.99,IK-461918,http://www.cabelas.com/product/hunting/hunting-bags-packs/pc/104791680/c/104392080/trekker-pocket-fanny-pack/1806037.uts,
Badlands,Hunting|Hunting Bags & Packs,USD,2017-12-27T13:25:17.623Z,"From the triple-stitched seams boasting the durability of aramid thread to the DuPont™ Kevlar® bartacking and CSM panels at all major stress points, the ruggedly designed Badlands Monster Fanny Pack withstands the rigors of the most intense hunts. KX0-32™ fabric combines an ultrastrong nylon foundation with a waterproof urethane shell for superior protection from wet weather, while remaining quiet for reliable hunting performance. Flex-frame suspension transfers weight toward the hips and alleviates sag caused by heavy loads. Thermo-molded memory-foam hip belt distributes the load around the hip bone instead of placing the weight on top of it. Quick-release, yoke-style shoulder harness displaces stress evenly at the shoulders and tucks away in its own convenient pocket when not in use. Six additional storage pockets provide ample room for all your must-have gear. Features include two fold-down workstation pockets with an extra 245 cu. in. of capacity and lashing straps perfect for securing your rainwear, bedroll and other essentials to the outside. Manufacturer's unconditional lifetime warranty. Imported.",http://images.cabelas.com/is/image/Cabelas/s7_461677_001_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461677_001_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461677_052_alt04_04?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461677_052_alt07_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461677_052_alt06_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461677_052_alt08_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461677_052_alt03_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461677_052_alt02_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_461677_052_alt01_03?wid=1000,Badlands Monster Fanny Pack,139.99,IK-461677,http://www.cabelas.com/product/hunting/hunting-bags-packs/pc/104791680/c/104392080/badlands-monster-fanny-ap-xtra/1803972.uts,APPROACH
Midland,Hunting|Two-Way Radios,USD,2017-12-27T13:25:20.061Z,"When your hunting party sets up camp deep in the backcountry, take along the Midland Outfitter Quad Pack for crystal-clear reception, transmission and sound quality from up to 38 miles away. All four radios feature 36 channels with 14 extra channels and 122 privacy codes that eliminate interference. Channel-scan feature monitors activity over all channels, and Midland's Weather Alert technology keeps you on top of any drastic changes in the weather. Hi/low power option lets you maximize range or conserve the battery. Silent mode works with headphones (not included) or eVOX with variable voice sensitivity adds hands-free use. Battery meter with low-battery indicator. Rapid Charge charges batteries in less than three hours. Water-resistant radios come equipped with a headphone jack, keystroke tones and roger beep. Pack includes: four radios, eight rechargeable battery packs, a micro-USB charging cable, USB Y-cable, car charger, AC wall adapter, desktop charger and four headsets. Manufacturer's limited three-year warranty.",http://images.cabelas.com/is/image/Cabelas/s7_270234_702_01?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270234_702_01?wid=1000,Midland Outfitter Quad Pack,129.99,IK-270234,http://www.cabelas.com/product/hunting/two-way-radios/pc/104791680/c/104785380/midland-outfitter-quad-pack/2130491.uts,
MIDLAND RADIOS,Hunting|Two-Way Radios,USD,2017-12-27T13:25:22.521Z,"Midland's X-Talker XT T10 Radio with ClearBand™ Technology provides clean reception, transmission and sound quality up to 20 miles away. Dial in 22 channels of communication manually or with channel scan. Legendary weather-alert technology automatically warns you of severe weather/hazard information 24/7. Features include auto-squelch, roger beep, silent mode and eVox for hands-free operation. Water-resistant case.",http://images.cabelas.com/is/image/Cabelas/s7_270202_999_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270202_999_03?wid=1000,Midland® X-Talker XT T10 Radio,29.99,IK-270202,http://www.cabelas.com/product/hunting/two-way-radios/pc/104791680/c/104785380/midland-x-talker-xt-t-radio/1931964.uts,
Midland,Hunting|Two-Way Radios,USD,2017-12-27T13:25:24.877Z,"Use the 50 channels, 28 special channels and 285 privacy codes with complete confidence. Maximum power with up to",http://images.cabelas.com/is/image/Cabelas/s7_229812_999_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_229812_999_03?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_229812_999_alt02_01?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_229812_999_alt01_01?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_229812_999_alt03_01?wid=1000,Midland GXT 1050 VP4 Radio Pack,99.99,IK-229812,http://www.cabelas.com/product/hunting/two-way-radios/pc/104791680/c/104785380/midland-gxt-vp-radio-pack/731304.uts,
MIDLAND,Hunting|Two-Way Radios,USD,2017-12-27T13:25:27.240Z,"ClearBand™ technology gives the Midland X-Talker XT T75 crystal-clear reception, transmission and sound quality from up to 38 miles away. 36 channels and 122 privacy codes eliminate interference, and a generous 15-hour talk time delivers worry-free communication while you're away from a power source. Channel scan feature monitors activity over all channels, and a weather-scan mode receives local weather broadcasts. Hi/low power option lets you maximize range or conserve the battery. Rapid-charge capabilities charge your radios up to three times faster than traditional chargers. Silent mode works with headphones (not included) for hands-free use. Features battery meter with low-battery indicator. Water-resistant. Five call alerts and five animal call tones. Pack includes: two radios, two rechargeable battery packs, two USB cables for independent charging and one desktop charger to charge both radios at once. Manufacturer's three-year warranty.",http://images.cabelas.com/is/image/Cabelas/s7_270207_999_02?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270207_999_02?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270207_999_alt01_01?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270207_999_alt02_01?wid=1000,Midland® X-Talker XT T75,89.99,IK-270207,http://www.cabelas.com/product/hunting/two-way-radios/pc/104791680/c/104785380/midland-x-talker-xt-t/1931966.uts,
Midland,Hunting|Two-Way Radios,USD,2017-12-27T13:25:29.724Z,"When you trek deep into the backcountry, take along the Midland Guide Radio Pack for crystal-clear reception, transmission and sound quality from up to 28 miles away. These two radios feature 22 and 38 privacy codes to cut down on interference. Channel-scan feature monitors activity over all channels, and Midland's Weather Alert technology keeps you on top of any drastic changes in the weather. Hi/low power option lets you maximize range or conserve the battery. Silent mode works with headphones (not included) or eVOX with variable voice sensitivity adds hands-free use. Battery meter with low-battery indicator. Rapid Charge charges batteries in less than three hours. Water-resistant radios come equipped with a headphone jack, keystroke tones and roger beep. Pack includes: two radios, two rechargeable battery packs, desktop charger, micro-USB charging cable, two earbuds. Manufacturer's limited three-year warranty.",http://images.cabelas.com/is/image/Cabelas/s7_270232_700_01?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270232_700_01?wid=1000,Midland Guide Radio Pack,59.99,IK-270232,http://www.cabelas.com/product/hunting/two-way-radios/pc/104791680/c/104785380/midland-guide-radio-pack/2125505.uts,
MIDLAND,Hunting|Two-Way Radios,USD,2017-12-27T13:25:32.193Z,"Midland's X-Talker XT T51 Radio with ClearBand™ Technology provides clean reception, transmission and sound quality up to 28 miles away. 38 privacy codes block other conversations. Dial in 22 channels of communication manually or with channel scan. Legendary weather alerts automatically warn you of severe weather/hazard information 24/7. Features include auto-squelch, roger beep, battery meter with low-battery indicator, silent mode with headphone jack and eVox with variable sensitivity for hands-free operation. Two-radio accessory pack comes with two rechargeable battery packs, USB cables for charging the radios independently and a desktop charger for simultaneous charging. Over 10 hours of talk time on a single charge. Water-resistant case. Manufacturer's three-year warranty.",http://images.cabelas.com/is/image/Cabelas/s7_270203_999_02?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270203_999_02?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270203_999_alt_02?wid=1000,Midland® X-Talker XT T51 Radio Pack,49.99,IK-270203,http://www.cabelas.com/product/hunting/two-way-radios/pc/104791680/c/104785380/midland-x-talker-xt-t-radio-pack/1936975.uts,
Midland,Hunting|Two-Way Radios,USD,2017-12-27T13:25:34.569Z,"Midland X-Talker T31VP two-way radios make it easy to communicate clearly, even at long distances and regardless of cell service. They have a 26-mile range and feature 22 channels (38 privacy codes), Channel Scan and a Weather Alert Feature to keep you informed of potentially inclement weather. Also have auto-squelch, roger beep and silent mode plus headphone jack and eVox for hands-free operation. Come with six rechargeable and replaceable batteries plus a unique USB Y-cable for charging both radios at once. Manufacturer's industry-leading three-year warranty.",http://images.cabelas.com/is/image/Cabelas/s7_270246_031_01?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270246_031_01?wid=1000,Midland® X-Talker T31VP Radios,39.99,IK-270246,http://www.cabelas.com/product/hunting/two-way-radios/pc/104791680/c/104785380/midland-x-talker-t-vp-radios/2359954.uts,
Cobra,Hunting|Two-Way Radios,USD,2017-12-27T13:25:36.958Z,"Stay connected and prepared during outdoor adventures with Cobra's CXT1035 FLT Camo Walkie Talkies. Maximum range of 37 miles ensures you can keep in touch with the rest of your party. Rubberized finish provides a sure grip and protects the unit in case of a fall. Waterproof design is buoyant so it's easily retrieved if it does fall into water. Built-in radio receiver with NOAA weather and emergency alerts keeps you up to date on what Mother Nature has up her sleeve. Rewind-Say-Again® technology automatically records the last 20 seconds of incoming transmission. Voice-activated transmission lets you keep your hands free. A total of 2,662 channels to choose from ensures you can communicate with your group without encroaching on other conversations. VibrAlert® delivers vibrating stimulation to alert you of incoming transmissions. Built-in LED flashlight. Includes two walkie talkies, micro-USB cable, charging dock and rechargable NiMH batteries. Per 3.",http://images.cabelas.com/is/image/Cabelas/s7_270263_999_06?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270263_999_06?wid=1000,Cobra CXT1035 FLT Camo Walkie Talkies,149.99,IK-270263,http://www.cabelas.com/product/hunting/two-way-radios/pc/104791680/c/104785380/null/2485270.uts,
Cobra,Hunting|Two-Way Radios,USD,2017-12-27T13:25:39.331Z,"Integrated emergency features like 10 NOAA weather channels, waterproof construction and built-in LED flashlight make Cobra's CXT645 GMRS Radio ideal for outdoor adventures. Rubberized finish provides a sure grip and protects the unit in case of a fall. Voice-activated transmission lets you keep your hands free. A range up to 35 miles and a total of 2,662 channels to choose from ensure you can communicate with your group without encroaching on other conversations. VibrAlert® delivers vibrating stimulation to alert you of incoming transmissions. IPX4 waterproof rating.Includes two radios, rechargeable NiMN batteries and two-port charging dock. Radios can also be powered by 3 AA batteries (not included).",http://images.cabelas.com/is/image/Cabelas/s7_270262_999_02?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270262_999_02?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270262_999_alt01_02?wid=1000|http://images.cabelas.com/is/image/Cabelas/s7_270262_999_alt02_02?wid=1000,Cobra® 32-Mile Radio CXT645,79.99,IK-270262,http://www.cabelas.com/product/hunting/two-way-radios/pc/104791680/c/104785380/null/2485269.uts,
